StartSecond,EndSecond,ScientificName,Species,Probability,File,birdcode
6,9,Melospiza melodia,Song Sparrow,0.1088,s2llg006_180425_2018-04-26_08-00.wav,SOSP
8,11,Passerina amoena,Lazuli Bunting,0.1301,s2llg006_180425_2018-04-26_08-00.wav,LAZB
9,12,Geothlypis trichas,Common Yellowthroat,0.7307,s2llg006_180425_2018-04-26_08-00.wav,COYE
16,19,Cistothorus palustris,Marsh Wren,0.1662,s2llg006_180425_2018-04-29_08-30.wav,MAWR
18,21,Geothlypis trichas,Common Yellowthroat,0.1767,s2llg006_180425_2018-04-29_08-30.wav,COYE
19,22,Geothlypis trichas,Common Yellowthroat,0.1244,s2llg006_180425_2018-04-29_08-30.wav,COYE
26,29,Poecile gambeli,Mountain Chickadee,0.1311,s2llg006_180425_2018-04-29_08-30.wav,NA
30,33,Geothlypis trichas,Common Yellowthroat,0.2208,s2llg006_180425_2018-04-29_08-30.wav,COYE
31,34,Geothlypis trichas,Common Yellowthroat,0.1007,s2llg006_180425_2018-04-29_08-30.wav,COYE
32,35,Geothlypis trichas,Common Yellowthroat,0.1555,s2llg006_180425_2018-04-29_08-30.wav,COYE
33,36,Geothlypis trichas,Common Yellowthroat,0.1056,s2llg006_180425_2018-04-29_08-30.wav,COYE
38,41,Tringa melanoleuca,Greater Yellowlegs,0.5567,s2llg006_180425_2018-04-29_08-30.wav,NA
39,42,Tringa melanoleuca,Greater Yellowlegs,0.7899,s2llg006_180425_2018-04-29_08-30.wav,NA
40,43,Tringa melanoleuca,Greater Yellowlegs,0.7887,s2llg006_180425_2018-04-29_08-30.wav,NA
43,46,Geothlypis trichas,Common Yellowthroat,0.1441,s2llg006_180425_2018-04-29_08-30.wav,COYE
44,47,Geothlypis trichas,Common Yellowthroat,0.4931,s2llg006_180425_2018-04-29_08-30.wav,COYE
45,48,Geothlypis trichas,Common Yellowthroat,0.3627,s2llg006_180425_2018-04-29_08-30.wav,COYE
46,49,Passerina amoena,Lazuli Bunting,0.2865,s2llg006_180425_2018-04-29_08-30.wav,LAZB
5,8,Geothlypis trichas,Common Yellowthroat,0.1822,s2llg006_180425_2018-04-29_08-30.wav,COYE
53,56,Passerina amoena,Lazuli Bunting,0.1389,s2llg006_180425_2018-04-29_08-30.wav,LAZB
54,57,Geothlypis trichas,Common Yellowthroat,0.2662,s2llg006_180425_2018-04-29_08-30.wav,COYE
55,58,Geothlypis trichas,Common Yellowthroat,0.1684,s2llg006_180425_2018-04-29_08-30.wav,COYE
7,10,Geothlypis trichas,Common Yellowthroat,0.1868,s2llg006_180425_2018-04-29_08-30.wav,COYE
8,11,Geothlypis trichas,Common Yellowthroat,0.1032,s2llg006_180425_2018-04-29_08-30.wav,COYE
9,12,Cistothorus palustris,Marsh Wren,0.1946,s2llg006_180425_2018-04-29_08-30.wav,MAWR
0,3,Troglodytes aedon,House Wren,0.1957,s2llg006_180502_2018-05-06_06-00.wav,HOWR
1,4,Pipilo maculatus,Spotted Towhee,0.1351,s2llg006_180502_2018-05-06_06-00.wav,SPTO
21,24,Troglodytes aedon,House Wren,0.1258,s2llg006_180502_2018-05-06_06-00.wav,HOWR
22,25,Contopus sordidulus,Western Wood-Pewee,0.1165,s2llg006_180502_2018-05-06_06-00.wav,NA
25,28,Troglodytes aedon,House Wren,0.1315,s2llg006_180502_2018-05-06_06-00.wav,HOWR
26,29,Troglodytes aedon,House Wren,0.1425,s2llg006_180502_2018-05-06_06-00.wav,HOWR
27,30,Melanerpes lewis,Lewis's Woodpecker,0.1309,s2llg006_180502_2018-05-06_06-00.wav,NA
30,33,Troglodytes pacificus,Pacific Wren,0.2889,s2llg006_180502_2018-05-06_06-00.wav,PAWR
31,34,Melanerpes lewis,Lewis's Woodpecker,0.306,s2llg006_180502_2018-05-06_06-00.wav,NA
32,35,Troglodytes aedon,House Wren,0.1597,s2llg006_180502_2018-05-06_06-00.wav,HOWR
35,38,Troglodytes aedon,House Wren,0.1072,s2llg006_180502_2018-05-06_06-00.wav,HOWR
39,42,Melanerpes lewis,Lewis's Woodpecker,0.2355,s2llg006_180502_2018-05-06_06-00.wav,NA
44,47,Troglodytes aedon,House Wren,0.1066,s2llg006_180502_2018-05-06_06-00.wav,HOWR
49,52,Melozone crissalis,California Towhee,0.1347,s2llg006_180502_2018-05-06_06-00.wav,CALT
50,53,Troglodytes aedon,House Wren,0.1085,s2llg006_180502_2018-05-06_06-00.wav,HOWR
56,59,Troglodytes aedon,House Wren,0.1004,s2llg006_180502_2018-05-06_06-00.wav,HOWR
57,60,Troglodytes aedon,House Wren,0.1795,s2llg006_180502_2018-05-06_06-00.wav,HOWR
6,9,Troglodytes aedon,House Wren,0.1014,s2llg006_180502_2018-05-06_06-00.wav,HOWR
8,11,Troglodytes aedon,House Wren,0.1185,s2llg006_180502_2018-05-06_06-00.wav,HOWR
0,3,Troglodytes aedon,House Wren,0.2985,s2llg006_180502_2018-05-06_09-20.wav,HOWR
10,13,Melanerpes formicivorus,Acorn Woodpecker,0.1598,s2llg006_180502_2018-05-06_09-20.wav,ACWO
11,14,Pipilo maculatus,Spotted Towhee,0.1442,s2llg006_180502_2018-05-06_09-20.wav,SPTO
12,15,Pipilo maculatus,Spotted Towhee,0.21560000000000001,s2llg006_180502_2018-05-06_09-20.wav,SPTO
13,16,Pipilo maculatus,Spotted Towhee,0.1483,s2llg006_180502_2018-05-06_09-20.wav,SPTO
21,24,Dryocopus pileatus,Pileated Woodpecker,0.1821,s2llg006_180502_2018-05-06_09-20.wav,PIWO
24,27,Pipilo maculatus,Spotted Towhee,0.1106,s2llg006_180502_2018-05-06_09-20.wav,SPTO
29,32,Psaltriparus minimus,Bushtit,0.1553,s2llg006_180502_2018-05-06_09-20.wav,BUSH
3,6,Pipilo maculatus,Spotted Towhee,0.216,s2llg006_180502_2018-05-06_09-20.wav,SPTO
30,33,Troglodytes aedon,House Wren,0.249,s2llg006_180502_2018-05-06_09-20.wav,HOWR
33,36,Melanerpes formicivorus,Acorn Woodpecker,0.2226,s2llg006_180502_2018-05-06_09-20.wav,ACWO
34,37,Melanerpes formicivorus,Acorn Woodpecker,0.388,s2llg006_180502_2018-05-06_09-20.wav,ACWO
35,38,Melanerpes formicivorus,Acorn Woodpecker,0.2806,s2llg006_180502_2018-05-06_09-20.wav,ACWO
37,40,Empidonax difficilis,Pacific-slope Flycatcher,0.1457,s2llg006_180502_2018-05-06_09-20.wav,PSFL
38,41,Dryocopus pileatus,Pileated Woodpecker,0.1934,s2llg006_180502_2018-05-06_09-20.wav,PIWO
39,42,Oreortyx pictus,Mountain Quail,0.2785,s2llg006_180502_2018-05-06_09-20.wav,MOUQ
4,7,Pipilo maculatus,Spotted Towhee,0.4151,s2llg006_180502_2018-05-06_09-20.wav,SPTO
40,43,Oreortyx pictus,Mountain Quail,0.2624,s2llg006_180502_2018-05-06_09-20.wav,MOUQ
41,44,Troglodytes aedon,House Wren,0.3615,s2llg006_180502_2018-05-06_09-20.wav,HOWR
42,45,Callipepla californica,California Quail,0.682,s2llg006_180502_2018-05-06_09-20.wav,CAQU
43,46,Troglodytes aedon,House Wren,0.2633,s2llg006_180502_2018-05-06_09-20.wav,HOWR
45,48,Pipilo maculatus,Spotted Towhee,0.2133,s2llg006_180502_2018-05-06_09-20.wav,SPTO
47,50,Troglodytes pacificus,Pacific Wren,0.2115,s2llg006_180502_2018-05-06_09-20.wav,PAWR
48,51,Empidonax difficilis,Pacific-slope Flycatcher,0.1703,s2llg006_180502_2018-05-06_09-20.wav,PSFL
5,8,Pipilo maculatus,Spotted Towhee,0.1742,s2llg006_180502_2018-05-06_09-20.wav,SPTO
50,53,Troglodytes aedon,House Wren,0.1681,s2llg006_180502_2018-05-06_09-20.wav,HOWR
51,54,Troglodytes aedon,House Wren,0.1334,s2llg006_180502_2018-05-06_09-20.wav,HOWR
52,55,Troglodytes aedon,House Wren,0.565,s2llg006_180502_2018-05-06_09-20.wav,HOWR
53,56,Troglodytes aedon,House Wren,0.1231,s2llg006_180502_2018-05-06_09-20.wav,HOWR
57,60,Troglodytes aedon,House Wren,0.6744,s2llg006_180502_2018-05-06_09-20.wav,HOWR
6,9,Melanerpes formicivorus,Acorn Woodpecker,0.1097,s2llg006_180502_2018-05-06_09-20.wav,ACWO
7,10,Melanerpes formicivorus,Acorn Woodpecker,0.4875,s2llg006_180502_2018-05-06_09-20.wav,ACWO
8,11,Melanerpes formicivorus,Acorn Woodpecker,0.4228,s2llg006_180502_2018-05-06_09-20.wav,ACWO
9,12,Melanerpes formicivorus,Acorn Woodpecker,0.3891,s2llg006_180502_2018-05-06_09-20.wav,ACWO
45,48,Cyanocitta stelleri,Steller's Jay,0.1525,s2llg006_180519_2018-05-23_13-50.wav,STJA
46,49,Fulmarus glacialis,Northern Fulmar,0.1989,s2llg006_180519_2018-05-23_13-50.wav,NA
47,50,Cyanocitta stelleri,Steller's Jay,0.5584,s2llg006_180519_2018-05-23_13-50.wav,STJA
54,57,Fulmarus glacialis,Northern Fulmar,0.1077,s2llg006_180519_2018-05-23_13-50.wav,NA
57,60,Cyanocitta stelleri,Steller's Jay,0.7709,s2llg006_180519_2018-05-23_13-50.wav,STJA
0,3,Leiothlypis celata,Orange-crowned Warbler,0.6498,s2llg006_180526_2018-05-27_06-30.wav,OCWA
1,4,Leiothlypis celata,Orange-crowned Warbler,0.5484,s2llg006_180526_2018-05-27_06-30.wav,OCWA
10,13,Oreortyx pictus,Mountain Quail,0.7153,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
11,14,Oreortyx pictus,Mountain Quail,0.8054,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
14,17,Chamaea fasciata,Wrentit,0.4938,s2llg006_180526_2018-05-27_06-30.wav,WREN
15,18,Leiothlypis celata,Orange-crowned Warbler,0.577,s2llg006_180526_2018-05-27_06-30.wav,OCWA
16,19,Chamaea fasciata,Wrentit,0.7781,s2llg006_180526_2018-05-27_06-30.wav,WREN
17,20,Leiothlypis celata,Orange-crowned Warbler,0.4476,s2llg006_180526_2018-05-27_06-30.wav,OCWA
19,22,Chamaea fasciata,Wrentit,0.4383,s2llg006_180526_2018-05-27_06-30.wav,WREN
2,5,Leiothlypis celata,Orange-crowned Warbler,0.4854,s2llg006_180526_2018-05-27_06-30.wav,OCWA
20,23,Chamaea fasciata,Wrentit,0.6258,s2llg006_180526_2018-05-27_06-30.wav,WREN
21,24,Chamaea fasciata,Wrentit,0.4694,s2llg006_180526_2018-05-27_06-30.wav,WREN
27,30,Leiothlypis celata,Orange-crowned Warbler,0.772,s2llg006_180526_2018-05-27_06-30.wav,OCWA
28,31,Leiothlypis celata,Orange-crowned Warbler,0.6826,s2llg006_180526_2018-05-27_06-30.wav,OCWA
29,32,Leiothlypis celata,Orange-crowned Warbler,0.7697,s2llg006_180526_2018-05-27_06-30.wav,OCWA
30,33,Oreortyx pictus,Mountain Quail,0.8425,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
31,34,Oreortyx pictus,Mountain Quail,0.5292,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
34,37,Zenaida macroura,Mourning Dove,0.2078,s2llg006_180526_2018-05-27_06-30.wav,MODO
37,40,Oreortyx pictus,Mountain Quail,0.5638,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
38,41,Oreortyx pictus,Mountain Quail,0.8508,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
39,42,Oreortyx pictus,Mountain Quail,0.8761,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
40,43,Leiothlypis celata,Orange-crowned Warbler,0.2776,s2llg006_180526_2018-05-27_06-30.wav,OCWA
41,44,Leiothlypis celata,Orange-crowned Warbler,0.5442,s2llg006_180526_2018-05-27_06-30.wav,OCWA
42,45,Leiothlypis celata,Orange-crowned Warbler,0.3535,s2llg006_180526_2018-05-27_06-30.wav,OCWA
43,46,Leiothlypis celata,Orange-crowned Warbler,0.3047,s2llg006_180526_2018-05-27_06-30.wav,OCWA
44,47,Oreortyx pictus,Mountain Quail,0.8359,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
45,48,Oreortyx pictus,Mountain Quail,0.7185,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
46,49,Chamaea fasciata,Wrentit,0.9793,s2llg006_180526_2018-05-27_06-30.wav,WREN
47,50,Chamaea fasciata,Wrentit,0.9678,s2llg006_180526_2018-05-27_06-30.wav,WREN
48,51,Chamaea fasciata,Wrentit,0.9767,s2llg006_180526_2018-05-27_06-30.wav,WREN
49,52,Chamaea fasciata,Wrentit,0.5987,s2llg006_180526_2018-05-27_06-30.wav,WREN
50,53,Oreortyx pictus,Mountain Quail,0.4148,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
51,54,Oreortyx pictus,Mountain Quail,0.7928,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
52,55,Leiothlypis celata,Orange-crowned Warbler,0.3925,s2llg006_180526_2018-05-27_06-30.wav,OCWA
53,56,Leiothlypis celata,Orange-crowned Warbler,0.7667,s2llg006_180526_2018-05-27_06-30.wav,OCWA
54,57,Leiothlypis celata,Orange-crowned Warbler,0.8337,s2llg006_180526_2018-05-27_06-30.wav,OCWA
55,58,Oreortyx pictus,Mountain Quail,0.4858,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
56,59,Oreortyx pictus,Mountain Quail,0.885,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
57,60,Oreortyx pictus,Mountain Quail,0.7136,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
9,12,Oreortyx pictus,Mountain Quail,0.7938,s2llg006_180526_2018-05-27_06-30.wav,MOUQ
0,3,Calypte anna,Anna's Hummingbird,0.5504,s2llg006_180526_2018-05-27_07-10.wav,ANHU
1,4,Calypte anna,Anna's Hummingbird,0.2013,s2llg006_180526_2018-05-27_07-10.wav,ANHU
16,19,Pipilo maculatus,Spotted Towhee,0.5005,s2llg006_180526_2018-05-27_07-10.wav,SPTO
17,20,Pipilo maculatus,Spotted Towhee,0.5974,s2llg006_180526_2018-05-27_07-10.wav,SPTO
18,21,Pipilo maculatus,Spotted Towhee,0.2061,s2llg006_180526_2018-05-27_07-10.wav,SPTO
19,22,Chamaea fasciata,Wrentit,0.3678,s2llg006_180526_2018-05-27_07-10.wav,WREN
20,23,Chamaea fasciata,Wrentit,0.6839,s2llg006_180526_2018-05-27_07-10.wav,WREN
21,24,Chamaea fasciata,Wrentit,0.457,s2llg006_180526_2018-05-27_07-10.wav,WREN
22,25,Chamaea fasciata,Wrentit,0.3548,s2llg006_180526_2018-05-27_07-10.wav,WREN
23,26,Chamaea fasciata,Wrentit,0.6191,s2llg006_180526_2018-05-27_07-10.wav,WREN
24,27,Chamaea fasciata,Wrentit,0.1251,s2llg006_180526_2018-05-27_07-10.wav,WREN
25,28,Chamaea fasciata,Wrentit,0.4401,s2llg006_180526_2018-05-27_07-10.wav,WREN
26,29,Chamaea fasciata,Wrentit,0.9518,s2llg006_180526_2018-05-27_07-10.wav,WREN
27,30,Chamaea fasciata,Wrentit,0.7748,s2llg006_180526_2018-05-27_07-10.wav,WREN
28,31,Chamaea fasciata,Wrentit,0.9344,s2llg006_180526_2018-05-27_07-10.wav,WREN
29,32,Chamaea fasciata,Wrentit,0.6691,s2llg006_180526_2018-05-27_07-10.wav,WREN
3,6,Pipilo maculatus,Spotted Towhee,0.1442,s2llg006_180526_2018-05-27_07-10.wav,SPTO
30,33,Chamaea fasciata,Wrentit,0.7236,s2llg006_180526_2018-05-27_07-10.wav,WREN
31,34,Pipilo maculatus,Spotted Towhee,0.3147,s2llg006_180526_2018-05-27_07-10.wav,SPTO
34,37,Pipilo maculatus,Spotted Towhee,0.2667,s2llg006_180526_2018-05-27_07-10.wav,SPTO
35,38,Pipilo maculatus,Spotted Towhee,0.4446,s2llg006_180526_2018-05-27_07-10.wav,SPTO
36,39,Pipilo maculatus,Spotted Towhee,0.4327,s2llg006_180526_2018-05-27_07-10.wav,SPTO
38,41,Melanerpes formicivorus,Acorn Woodpecker,0.1456,s2llg006_180526_2018-05-27_07-10.wav,ACWO
4,7,Pipilo maculatus,Spotted Towhee,0.1269,s2llg006_180526_2018-05-27_07-10.wav,SPTO
40,43,Pipilo maculatus,Spotted Towhee,0.1718,s2llg006_180526_2018-05-27_07-10.wav,SPTO
41,44,Leiothlypis celata,Orange-crowned Warbler,0.3987,s2llg006_180526_2018-05-27_07-10.wav,OCWA
42,45,Leiothlypis celata,Orange-crowned Warbler,0.5217,s2llg006_180526_2018-05-27_07-10.wav,OCWA
43,46,Leiothlypis celata,Orange-crowned Warbler,0.5536,s2llg006_180526_2018-05-27_07-10.wav,OCWA
44,47,Leiothlypis celata,Orange-crowned Warbler,0.7853,s2llg006_180526_2018-05-27_07-10.wav,OCWA
45,48,Chamaea fasciata,Wrentit,0.5772,s2llg006_180526_2018-05-27_07-10.wav,WREN
46,49,Chamaea fasciata,Wrentit,0.7952,s2llg006_180526_2018-05-27_07-10.wav,WREN
48,51,Chamaea fasciata,Wrentit,0.4501,s2llg006_180526_2018-05-27_07-10.wav,WREN
49,52,Pipilo chlorurus,Green-tailed Towhee,0.265,s2llg006_180526_2018-05-27_07-10.wav,NA
50,53,Pipilo maculatus,Spotted Towhee,0.2603,s2llg006_180526_2018-05-27_07-10.wav,SPTO
51,54,Pipilo maculatus,Spotted Towhee,0.1094,s2llg006_180526_2018-05-27_07-10.wav,SPTO
7,10,Pipilo maculatus,Spotted Towhee,0.1492,s2llg006_180526_2018-05-27_07-10.wav,SPTO
8,11,Pipilo maculatus,Spotted Towhee,0.1125,s2llg006_180526_2018-05-27_07-10.wav,SPTO
9,12,Pipilo maculatus,Spotted Towhee,0.2125,s2llg006_180526_2018-05-27_07-10.wav,SPTO
0,3,Thryomanes bewickii,Bewick's Wren,0.8043,s2llg006_180526_2018-05-27_09-50.wav,BEWR
1,4,Thryomanes bewickii,Bewick's Wren,0.6258,s2llg006_180526_2018-05-27_09-50.wav,BEWR
10,13,Thryomanes bewickii,Bewick's Wren,0.325,s2llg006_180526_2018-05-27_09-50.wav,BEWR
11,14,Thryomanes bewickii,Bewick's Wren,0.3509,s2llg006_180526_2018-05-27_09-50.wav,BEWR
12,15,Thryomanes bewickii,Bewick's Wren,0.5878,s2llg006_180526_2018-05-27_09-50.wav,BEWR
13,16,Thryomanes bewickii,Bewick's Wren,0.9235,s2llg006_180526_2018-05-27_09-50.wav,BEWR
14,17,Thryomanes bewickii,Bewick's Wren,0.9579,s2llg006_180526_2018-05-27_09-50.wav,BEWR
15,18,Thryomanes bewickii,Bewick's Wren,0.9594,s2llg006_180526_2018-05-27_09-50.wav,BEWR
16,19,Thryomanes bewickii,Bewick's Wren,0.962,s2llg006_180526_2018-05-27_09-50.wav,BEWR
17,20,Thryomanes bewickii,Bewick's Wren,0.5838,s2llg006_180526_2018-05-27_09-50.wav,BEWR
18,21,Thryomanes bewickii,Bewick's Wren,0.9056,s2llg006_180526_2018-05-27_09-50.wav,BEWR
19,22,Thryomanes bewickii,Bewick's Wren,0.9774,s2llg006_180526_2018-05-27_09-50.wav,BEWR
2,5,Thryomanes bewickii,Bewick's Wren,0.8234,s2llg006_180526_2018-05-27_09-50.wav,BEWR
20,23,Thryomanes bewickii,Bewick's Wren,0.8402,s2llg006_180526_2018-05-27_09-50.wav,BEWR
21,24,Thryomanes bewickii,Bewick's Wren,0.7088,s2llg006_180526_2018-05-27_09-50.wav,BEWR
22,25,Thryomanes bewickii,Bewick's Wren,0.986,s2llg006_180526_2018-05-27_09-50.wav,BEWR
23,26,Thryomanes bewickii,Bewick's Wren,0.7149,s2llg006_180526_2018-05-27_09-50.wav,BEWR
24,27,Thryomanes bewickii,Bewick's Wren,0.7744,s2llg006_180526_2018-05-27_09-50.wav,BEWR
25,28,Thryomanes bewickii,Bewick's Wren,0.9693,s2llg006_180526_2018-05-27_09-50.wav,BEWR
26,29,Thryomanes bewickii,Bewick's Wren,0.9373,s2llg006_180526_2018-05-27_09-50.wav,BEWR
27,30,Thryomanes bewickii,Bewick's Wren,0.6648,s2llg006_180526_2018-05-27_09-50.wav,BEWR
28,31,Thryomanes bewickii,Bewick's Wren,0.8498,s2llg006_180526_2018-05-27_09-50.wav,BEWR
29,32,Thryomanes bewickii,Bewick's Wren,0.5137,s2llg006_180526_2018-05-27_09-50.wav,BEWR
3,6,Thryomanes bewickii,Bewick's Wren,0.8358,s2llg006_180526_2018-05-27_09-50.wav,BEWR
30,33,Thryomanes bewickii,Bewick's Wren,0.8775,s2llg006_180526_2018-05-27_09-50.wav,BEWR
31,34,Thryomanes bewickii,Bewick's Wren,0.7553,s2llg006_180526_2018-05-27_09-50.wav,BEWR
32,35,Thryomanes bewickii,Bewick's Wren,0.9468,s2llg006_180526_2018-05-27_09-50.wav,BEWR
33,36,Thryomanes bewickii,Bewick's Wren,0.2315,s2llg006_180526_2018-05-27_09-50.wav,BEWR
34,37,Thryomanes bewickii,Bewick's Wren,0.5475,s2llg006_180526_2018-05-27_09-50.wav,BEWR
35,38,Thryomanes bewickii,Bewick's Wren,0.7869,s2llg006_180526_2018-05-27_09-50.wav,BEWR
36,39,Thryomanes bewickii,Bewick's Wren,0.9527,s2llg006_180526_2018-05-27_09-50.wav,BEWR
37,40,Thryomanes bewickii,Bewick's Wren,0.8159,s2llg006_180526_2018-05-27_09-50.wav,BEWR
38,41,Thryomanes bewickii,Bewick's Wren,0.9344,s2llg006_180526_2018-05-27_09-50.wav,BEWR
39,42,Thryomanes bewickii,Bewick's Wren,0.3744,s2llg006_180526_2018-05-27_09-50.wav,BEWR
4,7,Thryomanes bewickii,Bewick's Wren,0.7377,s2llg006_180526_2018-05-27_09-50.wav,BEWR
40,43,Thryomanes bewickii,Bewick's Wren,0.7148,s2llg006_180526_2018-05-27_09-50.wav,BEWR
41,44,Thryomanes bewickii,Bewick's Wren,0.9584,s2llg006_180526_2018-05-27_09-50.wav,BEWR
42,45,Thryomanes bewickii,Bewick's Wren,0.8614,s2llg006_180526_2018-05-27_09-50.wav,BEWR
43,46,Thryomanes bewickii,Bewick's Wren,0.7366,s2llg006_180526_2018-05-27_09-50.wav,BEWR
45,48,Thryomanes bewickii,Bewick's Wren,0.6497,s2llg006_180526_2018-05-27_09-50.wav,BEWR
46,49,Thryomanes bewickii,Bewick's Wren,0.8981,s2llg006_180526_2018-05-27_09-50.wav,BEWR
47,50,Thryomanes bewickii,Bewick's Wren,0.9333,s2llg006_180526_2018-05-27_09-50.wav,BEWR
48,51,Thryomanes bewickii,Bewick's Wren,0.8204,s2llg006_180526_2018-05-27_09-50.wav,BEWR
49,52,Thryomanes bewickii,Bewick's Wren,0.8036,s2llg006_180526_2018-05-27_09-50.wav,BEWR
5,8,Thryomanes bewickii,Bewick's Wren,0.9839,s2llg006_180526_2018-05-27_09-50.wav,BEWR
50,53,Thryomanes bewickii,Bewick's Wren,0.8129,s2llg006_180526_2018-05-27_09-50.wav,BEWR
51,54,Thryomanes bewickii,Bewick's Wren,0.8086,s2llg006_180526_2018-05-27_09-50.wav,BEWR
52,55,Thryomanes bewickii,Bewick's Wren,0.9332,s2llg006_180526_2018-05-27_09-50.wav,BEWR
53,56,Thryomanes bewickii,Bewick's Wren,0.7554,s2llg006_180526_2018-05-27_09-50.wav,BEWR
54,57,Thryomanes bewickii,Bewick's Wren,0.8464,s2llg006_180526_2018-05-27_09-50.wav,BEWR
55,58,Thryomanes bewickii,Bewick's Wren,0.3866,s2llg006_180526_2018-05-27_09-50.wav,BEWR
56,59,Thryomanes bewickii,Bewick's Wren,0.676,s2llg006_180526_2018-05-27_09-50.wav,BEWR
57,60,Thryomanes bewickii,Bewick's Wren,0.9238,s2llg006_180526_2018-05-27_09-50.wav,BEWR
6,9,Thryomanes bewickii,Bewick's Wren,0.7011,s2llg006_180526_2018-05-27_09-50.wav,BEWR
7,10,Thryomanes bewickii,Bewick's Wren,0.7937,s2llg006_180526_2018-05-27_09-50.wav,BEWR
8,11,Thryomanes bewickii,Bewick's Wren,0.9563,s2llg006_180526_2018-05-27_09-50.wav,BEWR
9,12,Thryomanes bewickii,Bewick's Wren,0.9205,s2llg006_180526_2018-05-27_09-50.wav,BEWR
10,13,Buteo lineatus,Red-shouldered Hawk,0.7571,s2llg006_180624_2018-06-26_06-00.wav,RSHA
11,14,Buteo lineatus,Red-shouldered Hawk,0.7029,s2llg006_180624_2018-06-26_06-00.wav,RSHA
12,15,Buteo lineatus,Red-shouldered Hawk,0.7666,s2llg006_180624_2018-06-26_06-00.wav,RSHA
13,16,Buteo lineatus,Red-shouldered Hawk,0.7365,s2llg006_180624_2018-06-26_06-00.wav,RSHA
14,17,Buteo lineatus,Red-shouldered Hawk,0.6453,s2llg006_180624_2018-06-26_06-00.wav,RSHA
15,18,Corvus brachyrhynchos,American Crow,0.1292,s2llg006_180624_2018-06-26_06-00.wav,AMCR
22,25,Corvus brachyrhynchos,American Crow,0.3009,s2llg006_180624_2018-06-26_06-00.wav,AMCR
23,26,Corvus brachyrhynchos,American Crow,0.1655,s2llg006_180624_2018-06-26_06-00.wav,AMCR
24,27,Corvus brachyrhynchos,American Crow,0.1236,s2llg006_180624_2018-06-26_06-00.wav,AMCR
25,28,Corvus brachyrhynchos,American Crow,0.1246,s2llg006_180624_2018-06-26_06-00.wav,AMCR
31,34,Junco hyemalis,Dark-eyed Junco,0.6856,s2llg006_180624_2018-06-26_06-00.wav,DEJU
32,35,Junco hyemalis,Dark-eyed Junco,0.7597,s2llg006_180624_2018-06-26_06-00.wav,DEJU
33,36,Junco hyemalis,Dark-eyed Junco,0.663,s2llg006_180624_2018-06-26_06-00.wav,DEJU
34,37,Junco hyemalis,Dark-eyed Junco,0.3871,s2llg006_180624_2018-06-26_06-00.wav,DEJU
35,38,Junco hyemalis,Dark-eyed Junco,0.4473,s2llg006_180624_2018-06-26_06-00.wav,DEJU
36,39,Junco hyemalis,Dark-eyed Junco,0.3671,s2llg006_180624_2018-06-26_06-00.wav,DEJU
37,40,Buteo lineatus,Red-shouldered Hawk,0.2656,s2llg006_180624_2018-06-26_06-00.wav,RSHA
38,41,Junco hyemalis,Dark-eyed Junco,0.5008,s2llg006_180624_2018-06-26_06-00.wav,DEJU
39,42,Junco hyemalis,Dark-eyed Junco,0.4853,s2llg006_180624_2018-06-26_06-00.wav,DEJU
40,43,Junco hyemalis,Dark-eyed Junco,0.6493,s2llg006_180624_2018-06-26_06-00.wav,DEJU
41,44,Junco hyemalis,Dark-eyed Junco,0.7114,s2llg006_180624_2018-06-26_06-00.wav,DEJU
42,45,Junco hyemalis,Dark-eyed Junco,0.7073,s2llg006_180624_2018-06-26_06-00.wav,DEJU
43,46,Junco hyemalis,Dark-eyed Junco,0.6145,s2llg006_180624_2018-06-26_06-00.wav,DEJU
44,47,Junco hyemalis,Dark-eyed Junco,0.7258,s2llg006_180624_2018-06-26_06-00.wav,DEJU
45,48,Junco hyemalis,Dark-eyed Junco,0.4582,s2llg006_180624_2018-06-26_06-00.wav,DEJU
46,49,Junco hyemalis,Dark-eyed Junco,0.2656,s2llg006_180624_2018-06-26_06-00.wav,DEJU
47,50,Junco hyemalis,Dark-eyed Junco,0.7879,s2llg006_180624_2018-06-26_06-00.wav,DEJU
48,51,Junco hyemalis,Dark-eyed Junco,0.7855,s2llg006_180624_2018-06-26_06-00.wav,DEJU
49,52,Junco hyemalis,Dark-eyed Junco,0.7902,s2llg006_180624_2018-06-26_06-00.wav,DEJU
5,8,Corvus brachyrhynchos,American Crow,0.2386,s2llg006_180624_2018-06-26_06-00.wav,AMCR
50,53,Junco hyemalis,Dark-eyed Junco,0.8024,s2llg006_180624_2018-06-26_06-00.wav,DEJU
