"","Easting","Northing","CoverClass","Richness","ExpShannon","Simpson"
"2213",501714.407749706,4248390.57305288,"Native Forest",6,4.55,3.79
"2214",494330.545860608,4239457.16172742,"Other",11,7.93,6.49
"2215",522781.190191501,4254833.13105613,"Urban Window",3,2.78,2.64
"2216",515977.592815928,4249915.41871209,"Herbaceous",24,14.61,10.1
"2217",497447.925321567,4240985.44244301,"Developed",14,9.63,6.85
"2218",522822.424793952,4259337.0065102,"Urban Window",1,NA,NA
"2219",498929.994632507,4293691.89934197,"Native Forest",29,20.67,15.88
"2220",521564.244082875,4253672.07149277,"Urban Window",4,2.28,1.71
"2221",520571.885189377,4287603.17067262,"Herbaceous",24,17.57,12.88
"2222",495126.062092656,4241588.45778563,"Developed",35,6.37,3.73
"2223",489940.372040283,4255685.44469974,"Developed",8,7.33,6.76
"2224",498929.994632507,4293691.89934197,"Native Forest",33,17.95,9.79
"2225",497447.925321567,4240985.44244301,"Developed",1,1,1
"2226",525141.250632146,4257194.00057794,"Urban Window",1,NA,NA
"2227",510392.390686331,4250724.47286616,"Native Forest",32,22.09,15.2
"2228",510705.818078098,4251019.67094451,"Developed",29,21.08,15.64
"2229",505514.523569489,4276763.55658654,"Native Forest",16,14.46,13.36
"2230",530560.337096774,4232130.98553264,"Urban Window",1,1,1
"2231",526637.221635282,4256033.61560953,"Urban Window",1,NA,NA
"2232",526637.221635282,4256033.61560953,"Urban Window",1,NA,NA
"2233",524492.323927836,4255205.79878785,"Urban Window",6,NA,NA
"2234",524492.323927836,4255205.79878785,"Urban Window",5,NA,NA
"2235",524492.323927836,4255205.79878785,"Urban Window",6,NA,NA
"2236",520472.369822778,4255827.68385736,"Urban Window",1,NA,NA
"2237",536284.02903058,4230929.19611847,"Herbaceous",28,16.28,10.09
"2238",529684.146633382,4232137.55871658,"Urban Window",5,NA,NA
"2239",532179.992027757,4232342.05379859,"Urban Window",12,10.74,9.68
"2240",524492.323927836,4255205.79878785,"Urban Window",4,NA,NA
"2241",534004.45391231,4231415.80822283,"Herbaceous",7,3.32,2.35
"2242",526919.915811693,4269125.98409059,"Native Forest",8,5.4,4.05
"2243",520472.369822778,4255827.68385736,"Urban Window",1,1,1
"2244",505514.523569489,4276763.55658654,"Native Forest",17,14.26,12.45
"2245",526919.915811693,4269125.98409059,"Native Forest",20,17.05,14.91
"2246",524492.323927836,4255205.79878785,"Urban Window",7,NA,NA
"2247",523409.563749505,4258404.21597509,"Urban Window",1,1,1
"2248",524492.323927836,4255205.79878785,"Urban Window",8,NA,NA
"2249",522781.190191501,4254833.13105613,"Urban Window",6,3.54,2.82
"2250",537577.053175116,4263278.43119922,"Native Forest",22,14.46,11.15
"2251",510705.818078098,4251019.67094451,"Developed",21,16.5,12.57
"2252",495366.996697236,4239793.06974333,"Other",11,5.53,4.24
"2253",524492.323927836,4255205.79878785,"Urban Window",7,NA,NA
"2254",490900.224179014,4254307.81184817,"Other",10,4.48,3.03
"2255",496913.287560993,4240877.74447929,"Herbaceous",12,2.28,1.69
"2256",524492.323927836,4255205.79878785,"Urban Window",5,NA,NA
"2257",537577.053175116,4263278.43119922,"Native Forest",29,18.19,13.2
"2258",510705.818078098,4251019.67094451,"Developed",49,31.69,23.25
"2259",510705.818078098,4251019.67094451,"Developed",26,23.23,20.81
"2260",503808.808617937,4244777.64226736,"Shrub",21,16.67,13.73
"2261",514726.011178874,4278815.0308251,"Native Forest",29,24.96,20.45
"2262",525030.896810363,4254073.98235123,"Urban Window",8,5.28,3.76
"2263",513914.85262285,4236772.23632395,"Herbaceous",13,5.96,4.04
"2264",494330.545860608,4239457.16172742,"Other",8,3.44,2.57
"2265",537815.879849758,4228020.5666552,"Herbaceous",3,2.34,1.98
"2266",494581.188907594,4240191.49813018,"Shrub",9,5.88,4.26
"2267",524492.323927836,4255205.79878785,"Urban Window",7,NA,NA
"2268",498865.761091121,4257746.57503531,"Native Forest",9,NA,NA
"2269",540450.590829841,4245786.19176711,"Native Forest",12,10.96,9.97
"2270",553127.587000695,4234340.11809732,"Orchard or Grove",15,11.48,9.42
"2271",525030.896810363,4254073.98235123,"Urban Window",3,2.83,2.67
"2272",499414.192895241,4239523.15617958,"Other",4,2.69,2.27
"2273",549203.480900676,4219702.2291874,"Herbaceous",1,NA,NA
"2274",510796.387448304,4261826.91431035,"Herbaceous",7,5.5,4.75
"2275",524492.323927836,4255205.79878785,"Urban Window",8,NA,NA
"2276",510705.818078098,4251019.67094451,"Developed",31,21.93,15.69
"2277",553106.977997025,4230441.09324822,"Herbaceous",11,3.22,1.98
"2278",524492.323927836,4255205.79878785,"Urban Window",4,NA,NA
"2279",496913.287560993,4240877.74447929,"Herbaceous",7,1.63,1.26
"2280",524492.323927836,4255205.79878785,"Urban Window",7,NA,NA
"2281",498929.994632507,4293691.89934197,"Native Forest",40,26.02,19.03
"2282",496913.287560993,4240877.74447929,"Herbaceous",4,1.6,1.35
"2283",524492.323927836,4255205.79878785,"Urban Window",7,NA,NA
"2284",510705.818078098,4251019.67094451,"Developed",28,24.01,20.93
"2285",494581.188907594,4240191.49813018,"Shrub",8,7.72,7.36
"2286",494330.545860608,4239457.16172742,"Other",22,10.38,7.41
"2287",524950.064254115,4254731.03538827,"Urban Window",13,9.57,6.94
"2288",524492.323927836,4255205.79878785,"Urban Window",6,NA,NA
"2289",540149.284584426,4250596.09220766,"Developed",24,13.99,8.37
"2290",536942.144767524,4254371.45134349,"Developed",11,8.37,6.49
"2291",522405.215214867,4253862.39357446,"Urban Window",12,NA,NA
"2292",540149.284584426,4250596.09220766,"Developed",20,15.48,11.68
"2293",489719.803423874,4255784.68966727,"Other",8,6.36,5.24
"2294",494330.545860608,4239457.16172742,"Other",11,5.54,3.56
"2295",495648.424297617,4257188.8407623,"Developed",20,8.63,5
"2296",494832.55583004,4243097.77397533,"Developed",5,4.35,3.85
"2297",522405.215214867,4253862.39357446,"Urban Window",5,NA,NA
"2298",462120.073970137,4282532.82894624,"Herbaceous",6,4.39,3.93
"2299",500747.666784904,4245353.3308392,"Shrub",20,17.35,15.52
"2300",462120.073970137,4282532.82894624,"Herbaceous",5,4.76,4.57
"2301",498929.994632507,4293691.89934197,"Native Forest",37,22.45,15.34
"2302",510392.390686331,4250724.47286616,"Native Forest",32,20.82,14.28
"2303",509818.994830504,4252331.03253483,"Herbaceous",16,14.27,12.52
"2304",522405.215214867,4253862.39357446,"Urban Window",8,NA,NA
"2305",524492.323927836,4255205.79878785,"Urban Window",7,NA,NA
"2306",522405.215214867,4253862.39357446,"Urban Window",8,NA,NA
"2307",542382.047478278,4245836.55518474,"Native Forest",7,5.86,4.84
"2308",522405.215214867,4253862.39357446,"Urban Window",6,NA,NA
"2309",505444.099912378,4278600.08055049,"Developed",1,NA,NA
"2310",522405.215214867,4253862.39357446,"Urban Window",6,NA,NA
"2311",489957.18825503,4255637.66614214,"Developed",5,4.46,4
"2312",524492.323927836,4255205.79878785,"Urban Window",8,NA,NA
"2313",510705.818078098,4251019.67094451,"Developed",29,22.36,17.22
"2314",522405.215214867,4253862.39357446,"Urban Window",5,NA,NA
"2315",525030.896810363,4254073.98235123,"Urban Window",2,1.96,1.92
"2316",498929.994632507,4293691.89934197,"Native Forest",28,21.69,16.94
"2317",462120.073970137,4282532.82894624,"Herbaceous",3,2.87,2.78
"2318",545854.244806625,4250123.71923498,"Native Forest",1,1,1
"2319",522405.215214867,4253862.39357446,"Urban Window",10,NA,NA
"2320",462120.073970137,4282532.82894624,"Herbaceous",4,2.38,2
"2321",522405.215214867,4253862.39357446,"Urban Window",6,NA,NA
"2322",522405.215214867,4253862.39357446,"Urban Window",7,NA,NA
"2323",522405.215214867,4253862.39357446,"Urban Window",6,NA,NA
"2324",524492.323927836,4255205.79878785,"Urban Window",4,NA,NA
"2325",522405.215214867,4253862.39357446,"Urban Window",6,NA,NA
"2326",461957.039052813,4282782.31896435,"Shrub",4,3.22,2.69
"2327",524492.323927836,4255205.79878785,"Urban Window",7,NA,NA
"2328",522405.215214867,4253862.39357446,"Urban Window",8,NA,NA
"2329",494998.147424877,4240987.05383628,"Native Forest",2,1.12,1.05
"2330",494581.188907594,4240191.49813018,"Shrub",15,3.67,1.98
"2331",494581.188907594,4240191.49813018,"Shrub",6,4.87,4.08
"2332",522405.215214867,4253862.39357446,"Urban Window",6,NA,NA
"2333",462120.073970137,4282532.82894624,"Herbaceous",3,2.65,2.46
"2334",524492.323927836,4255205.79878785,"Urban Window",7,NA,NA
"2335",520363.737666526,4254644.0042369,"Other",22,9.92,6.93
"2336",542375.507439812,4254470.15635047,"Native Forest",19,14.59,11.28
"2337",522405.215214867,4253862.39357446,"Urban Window",8,NA,NA
"2338",522405.215214867,4253862.39357446,"Urban Window",6,NA,NA
"2339",524492.323927836,4255205.79878785,"Urban Window",7,NA,NA
"2340",498929.994632507,4293691.89934197,"Native Forest",26,18.38,13.35
"2341",519612.473775265,4283471.5269643,"Herbaceous",9,6.43,5.15
"2342",522405.215214867,4253862.39357446,"Urban Window",10,NA,NA
"2343",522405.215214867,4253862.39357446,"Urban Window",7,NA,NA
"2344",522405.215214867,4253862.39357446,"Urban Window",7,NA,NA
"2345",520571.885189377,4287603.17067262,"Herbaceous",20,16.5,14.23
"2346",519624.293394038,4283421.23288717,"Herbaceous",8,6.83,5.88
"2347",522405.215214867,4253862.39357446,"Urban Window",5,NA,NA
"2348",537577.053175116,4263278.43119922,"Native Forest",40,15.35,6.89
"2349",548483.673195004,4224337.96589504,"Herbaceous",9,6.88,5.9
"2350",547006.220454151,4239114.68283382,"Native Forest",5,4.76,4.57
"2351",522405.215214867,4253862.39357446,"Urban Window",6,NA,NA
"2352",498293.743221279,4295385.57070259,"Urban Window",6,5.48,5.24
"2353",498929.994632507,4293691.89934197,"Native Forest",21,17.23,14.46
"2354",524492.323927836,4255205.79878785,"Urban Window",9,NA,NA
"2355",522405.215214867,4253862.39357446,"Urban Window",9,NA,NA
"2356",498929.994632507,4293691.89934197,"Native Forest",24,17.34,12.57
"2357",522405.215214867,4253862.39357446,"Urban Window",6,NA,NA
"2358",531760.880136544,4231665.26006634,"Urban Window",6,5.67,5.4
"2359",495255.265035339,4256123.1071293,"Developed",1,1,1
"2360",529131.324355539,4256232.23429749,"Other",1,NA,NA
"2361",507145.113864799,4287879.39718364,"Native Forest",18,15.5,13.24
"2362",495751.28958951,4242798.41594986,"Developed",10,NA,NA
"2363",494330.545860608,4239457.16172742,"Other",19,7.82,6.43
"2364",532407.685450689,4233866.4514002,"Urban Window",13,7.1,5.21
"2365",536284.02903058,4230929.19611847,"Herbaceous",13,8.38,6.6
"2366",547542.576132974,4220044.4707868,"Other",10,5.93,4.39
"2367",530464.260206729,4256268.422272,"Native Forest",1,1,1
"2368",542375.507439812,4254470.15635047,"Native Forest",3,NA,NA
"2369",490395.264675125,4254613.70702008,"Herbaceous",8,6.2,5.57
"2370",495648.424297617,4257188.8407623,"Developed",20,4,2.55
"2371",495648.424297617,4257188.8407623,"Developed",6,4.65,4.16
"2372",494330.545860608,4239457.16172742,"Other",12,1.98,1.35
"2373",494581.188907594,4240191.49813018,"Shrub",3,2.83,2.67
"2374",494330.545860608,4239457.16172742,"Other",19,4.41,2.23
"2375",510705.818078098,4251019.67094451,"Developed",37,25.84,18.15
"2376",488860.783099582,4255607.97475816,"Other",23,4.23,3.38
"2377",525030.896810363,4254073.98235123,"Urban Window",11,4.99,3.23
"2378",520363.737666526,4254644.0042369,"Other",14,8.78,6.62
"2379",520265.372865193,4246848.36996859,"Developed",1,1,1
"2380",494330.545860608,4239457.16172742,"Other",11,7.12,5.58
"2381",496374.830965395,4240668.74561221,"Herbaceous",7,4.08,3.66
"2382",503808.808617937,4244777.64226736,"Shrub",11,8.43,7.08
"2383",459165.117485908,4285931.12564914,"Other",31,3.85,3.12
"2384",550038.79822108,4223064.87051202,"Shrub",5,3.86,3.31
"2385",535176.917419793,4231289.89232766,"Herbaceous",21,10.43,6.52
"2386",505514.523569489,4276763.55658654,"Native Forest",21,17.53,14.56
"2387",533616.781188136,4237185.35706059,"Other",5,4.76,4.5
"2388",522781.190191501,4254833.13105613,"Urban Window",5,2.97,2.49
"2389",514872.555886808,4289152.32344874,"Native Forest",12,10.49,9.31
"2390",538797.253298424,4250692.82745651,"Native Forest",8,7.34,6.74
"2391",544138.908672347,4241843.60260682,"Native Forest",12,11.31,10.7
"2392",498929.994632507,4293691.89934197,"Native Forest",45,26.14,16.2
"2393",542217.970365295,4244590.29327798,"Developed",12,10.93,10.05
"2394",510705.818078098,4251019.67094451,"Developed",36,23.97,16.58
"2395",489840.683451141,4269904.35717563,"Native Forest",12,11.37,10.71
"2396",522782.644076086,4254837.45158084,"Urban Window",5,3.49,2.96
"2397",520459.825639304,4290094.57289022,"Herbaceous",7,6.26,5.56
"2398",516926.92282661,4281038.43700378,"Herbaceous",15,12.46,10.25
"2399",521075.144635413,4286312.19978392,"Native Forest",9,8.71,8.33
"2400",517635.68044652,4281767.1643728,"Native Forest",6,5.3,4.57
"2401",494438.099140896,4239444.27136264,"Herbaceous",29,4.89,2.15
"2402",502965.735948067,4260925.24966789,"Native Forest",17,15.25,13.52
"2403",520615.31384252,4284293.24537335,"Herbaceous",9,8.49,8
"2404",518079.179969,4282437.65907288,"Native Forest",14,13.68,13.24
"2405",494330.545860608,4239457.16172742,"Other",69,30.43,18.69
"2406",520635.843404237,4285319.73898124,"Herbaceous",11,10.69,10.29
"2407",495126.062092656,4241588.45778563,"Developed",18,4.86,3.38
"2408",520230.620406459,4286267.46428709,"Native Forest",11,9.8,8.76
"2409",494783.762421997,4243042.70336492,"Developed",9,2.7,1.88
"2410",518676.519835465,4282992.0131552,"Herbaceous",12,11.01,10.12
"2411",519423.946723651,4283176.89385955,"Native Forest",12,10.6,9.14
"2412",520131.521368769,4283633.61150271,"Herbaceous",14,11.87,9.93
"2413",518662.351526044,4283100.61573868,"Herbaceous",10,9.03,8.26
"2414",520530.062001039,4283692.17552532,"Native Forest",3,2.83,2.67
"2415",520245.093328276,4286274.45869271,"Herbaceous",8,7.58,7.14
"2416",519933.304599075,4289812.85433591,"Shrub",10,7.56,5.72
"2417",494998.147424877,4240987.05383628,"Native Forest",5,1.24,1.08
"2418",494686.299798565,4240281.10459464,"Developed",7,2.36,1.99
"2419",519980.13636973,4289667.97086097,"Shrub",13,10,7.25
"2420",494330.545860608,4239457.16172742,"Other",20,5.91,3.87
"2421",505349.650608447,4245291.96769063,"Developed",7,6.34,5.76
"2422",520731.748437882,4287437.61217892,"Herbaceous",12,10.5,9
"2423",521553.156187643,4286879.41087453,"Herbaceous",13,11.19,9.52
